0.8163601676321952 6.077716036359886
0.5898202211142611 4.391149836270018
0.4874547281936041 3.4946402125197564
0.4095973757737924 2.7105863186851966
0.3490060479966041 2.213378177387911
0.285090332439761 1.825496908502275
0.24834535625863627 1.5179283384637101
0.2052440960815176 1.1947487906050454
0.17232126760803335 1.00900192760853
0.15419543668359445 0.8078299620332796
0.13062214661861213 0.6843294847962627
0.11080250874121192 0.5804943930557233
0.09401933444080335 0.4573839542616448
0.08215583619142032 0.3689266823163217
0.06467326985901987 0.3105880156826787
0.05463597837689998 0.2341946579344009
0.04592184842060581 0.19246766759894882
0.03832490065719694 0.1338561145029726
0.02771711565386566 0.10372141525581109
0.021402932168224902 0.05606498562060734
0.01668539077255014 0.03496590790026591
0.009385689956864559 0.0
0.7805139768128568 5.84159010720728
0.6286190806020708 4.53368283677524
0.5103906726786467 3.588704871899059
0.40420793661887416 2.767056866991138
0.339821678312483 2.261495094287649
0.2890499203903133 1.8462411915534371
0.240269627124722 1.468568131811168
0.20572988092431416 1.2317930726332729
0.17996040308596828 1.0247963397675597
0.14966027678113578 0.8315896667989643
0.13062214661861213 0.6843294847962627
0.11264921722023213 0.5708194865047945
0.09515147749373037 0.4641194172302833
0.08097240211306823 0.3770795120305937
0.06879372749546714 0.3099529175493765
0.05711943193948634 0.24070006509924538
0.047069894631120955 0.18645305298648165
0.03726032008338592 0.13943345260726314
0.029696909629141774 0.09853534449302052
0.022677456010175713 0.061779745155218134
0.01611420589069766 0.026659683757302665
0.011125871960386908 0.0
0.799040162518541 5.9424392371175445
0.6385812519730093 4.62185586325157
0.505507707414029 3.556802497228575
0.4187533283472344 2.8520035378508792
0.3408421638329411 2.2561487701876786
0.2903697830404974 1.8531559525704913
0.2429172063392047 1.4926064017877667
0.20851613502425623 1.2376106732991394
0.1779471626298475 1.0104552548944812
0.15393307206113815 0.8440900205624642
0.13062214661861207 0.6890817728851253
0.11326478671323885 0.5761944345886437
0.09625219428958984 0.46577175558945627
0.08190455629204592 0.3833744490527938
0.06861710904500438 0.3054032411487452
0.05760905295851431 0.2432092224143466
0.04694233394106374 0.1844481814489927
0.03785175373550317 0.13881374837345314
0.029563888213975823 0.09566440283024678
0.022300399337510192 0.0594780083642923
0.016119505976212655 0.027495381085564125
0.01089110746380959 0.0
0.8059096312110754 6.012138526636351
0.6286190806020708 4.555068133175124
0.5020060709151981 3.532464453363823
0.4155141140726214 2.8400337096384733
0.3421177707335133 2.261495094287649
0.28590153786529504 1.8188036321164345
0.2442574366589961 1.5062721322876005
0.2071993800737735 1.2317930726332729
0.17930837264000463 1.0247963397675597
0.15342729909078598 0.8429422954123059
0.13113238937884109 0.692348970946219
0.11357257145974221 0.5756569397802589
0.096669564650109 0.4695004669739735
0.08172214657707813 0.3810074236142457
0.06913769613294447 0.30815086570315925
0.05738137950472265 0.24312523936188013
0.04678288307849217 0.18645305298648165
0.03779261037029143 0.13943345260726314
0.029433523704727262 0.09637640244214031
0.022223906889972195 0.05940360111078667
0.01611420589069766 0.027770503913856943
0.010840299831927263 0.0
0.7956632169734349 5.930414775720286
0.6374259064349098 4.61856944002137
0.5099340948554816 3.591805739163098
0.4156334258406666 2.8344299277657217
0.3438628009734965 2.2672691243156176
0.2873066341707476 1.8324168866319117
0.2461560919014595 1.5150086419597444
0.209130939388655 1.2418872845553577
0.1788179500609312 1.021598238322998
0.153308658607204 0.8416139940341089
0.13160181271825167 0.6945944270682064
0.11265548373971973 0.5718062193625664
0.09714297736025614 0.47128506981254936
0.08241389493339053 0.38252990955537164
0.0692722376401111 0.30779060803938957
0.05747900618234271 0.24237497057774432
0.047023972782700374 0.18669363757098043
0.037813901981767664 0.13921035908309157
0.029721807178785888 0.0972173662253071
0.02242751035831651 0.06027481305389297
0.016094880346576978 0.0283432219710245
0.010830916385169136 0.0
0.8036323473606016 5.9965707686297485
0.6322474735636988 4.5859580057527305
0.5084467057129477 3.579898617340449
0.415346040591 2.8345238319117914
0.34390362039431477 2.2748609045375763
0.28868267314823454 1.8449563402976166
0.24441669526722448 1.5063540923305487
0.2080157684901397 1.2386363674812348
0.1782341741824763 1.0209808304662988
0.1530516415180883 0.8444602163164951
0.1315292448590191 0.6973982770406354
0.11275658293635732 0.574737245627886
0.09643588168327225 0.47058344727942997
0.08180545151752366 0.3831895967162746
0.06892072457175219 0.30778920397021975
0.057224352512029036 0.2437681234239995
0.0468147732510065 0.18778963401147444
0.03761917822616028 0.13919261720755977
0.02945519744848327 0.0968032647687021
0.022274301236661475 0.06019564912559715
0.016025787918211423 0.027986370033520624
